id,name,address,type_code,industry,port,lng,lat,pname,cityname,adname
B017316DP2,三全二基地,天河路与开元路交汇处,公司企业;公司;公司,其他行业,消费端,113.609665,34.86442,河南省,郑州市,惠济区
B0J2D5YEI0,商都阜民里文化街区,城南路与南顺城街交会处郑州商代遗址南侧,购物服务;特色商业街;特色商业街|风景名胜;公园广场;公园广场,其他行业,消费端,113.672491,34.745706,河南省,郑州市,管城回族区
B0KKM7L0RC,山姆会员店(郑州店)(建设中),九如路48号(龙湖中环南地铁站B口步行80米),购物服务;超级市场;超市,零售业,消费端,113.739221,34.791047,河南省,郑州市,金水区
B017316DP2,三全二基地,天河路与开元路交汇处,公司企业;公司;公司,其他行业,消费端,113.609665,34.86442,河南省,郑州市,惠济区
B0KUAR1V3E,顺心捷达(郑州枢纽),新港八路16号航空港区菜鸟网络郑州空港3期物流园区12-13号库,公司企业;公司企业;公司企业,其他行业,消费端,113.903049,34.470271,河南省,郑州市,中牟县
B01730K0PB,郑州云顶服饰有限公司,西四环与新达路向西200米,公司企业;公司;公司,其他行业,消费端,113.526573,34.778372,河南省,郑州市,中原区
B0FFMAXS8K,沃尔玛(中原万达店),中原中路171号万达广场郑州中原店B1层,购物服务;超级市场;沃尔玛,其他行业,消费端,113.600467,34.746439,河南省,郑州市,中原区
B0FFI7TJRK,郑州大学综合设计研究院有限公司(总院),东三街与丰产路交叉口东南角,公司企业;公司;公司,其他行业,消费端,113.659102,34.78298,河南省,郑州市,金水区
B0FFJMQ2NQ,郑州有家装饰总店,凤凰东路与英协路交叉口向西路南,公司企业;公司;广告装饰|购物服务;家电电子卖场;家电电子卖场,制造业,消费端,113.717945,34.744154,河南省,郑州市,金水区
B0FFL21BJQ,河南逸祥卫生科技有限公司,司家门村东坡寨,公司企业;公司企业;公司企业,其他行业,消费端,113.50547,34.528703,河南省,郑州市,新密市
B0FFF90GKV,郑州中联收获机械有限公司,织机路与文博路交叉口向北100米,公司企业;公司;机械电子,制造业,消费端,113.437942,34.777995,河南省,郑州市,荥阳市
B0173165EL,河南张仲景大药房股份有限公司,管城回族区金岱工业园文兴路中段文兴路22号,公司企业;公司;医药公司,其他行业,消费端,113.718926,34.686676,河南省,郑州市,管城回族区
B0173188F4,郑州精益达汽车零部件有限公司(经开第九大街),第八大街69号,公司企业;公司;公司,其他行业,消费端,113.767045,34.709944,河南省,郑州市,管城回族区
B01731C2TL,黎明重工股份有限公司,高新区科学大道139号,公司企业;公司;公司,其他行业,消费端,113.511491,34.805873,河南省,郑州市,中原区
B0FFILMZAS,郑州合晶硅材料有限公司,航空港区鹤舞东街60号,公司企业;公司;公司,其他行业,消费端,113.815218,34.413421,河南省,郑州市,新郑市
B0KG0CKN6G,诚信志远集团,米村镇荥密大道与东柿路交叉口东南角,公司企业;公司企业;公司企业,其他行业,消费端,113.313,34.575228,河南省,郑州市,新密市
B0FFKKHVLG,彩虹桥汽车城,电厂路嵩山路口,公司企业;公司;公司,其他行业,消费端,113.608344,34.803929,河南省,郑州市,惠济区
B0FFG7XYVN,河南超凡装饰(未来路店),商城东路9号院12号楼1.2.3层,公司企业;公司;广告装饰|购物服务;家居建材市场;家居建材市场,建筑业,制造端,113.704588,34.751643,河南省,郑州市,管城回族区
B017307EFX,河南森源集团,经北五路56号,公司企业;公司;公司,其他行业,消费端,113.748764,34.732081,河南省,郑州市,管城回族区
B0FFGC7SDQ,康师傅食品公司,马寨镇振兴路8号,公司企业;公司;公司,其他行业,消费端,113.513583,34.691584,河南省,郑州市,二七区
B017309BWQ,河南明泰铝业股份有限公司,回郭镇开发区310国道与人和路交叉口向北800米,公司企业;公司;冶金化工,其他行业,消费端,112.871614,34.693202,河南省,郑州市,巩义市
B017316O9U,郑州东昇汽车零部件有限公司,[],公司企业;公司;公司,其他行业,消费端,113.807077,34.694675,河南省,郑州市,管城回族区
B01730JXMA,超继运动奥特莱斯,经三路北60号华润万家1层,购物服务;体育用品店;体育用品店,其他行业,消费端,113.69193,34.7879,河南省,郑州市,金水区
B0FFIJI70J,郑州振华君润汽车部件有限公司,振华君润21大街135号,公司企业;公司;公司,其他行业,消费端,113.830302,34.675364,河南省,郑州市,中牟县
B0K6SS2DW5,锦荣花卉市场,漓江路与行云路交叉口西南侧锦荣中心5区B1-4层,购物服务;花鸟鱼虫市场;花卉市场,其他行业,消费端,113.647738,34.693925,河南省,郑州市,二七区
B01730JSD9,郑州绿业元农业科技有限公司,永平路48号,公司企业;公司;公司,其他行业,生产端,113.741335,34.739875,河南省,郑州市,管城回族区
B0FFF8PB19,河南达利食品有限公司,和庄镇神州南路与沿河路交叉口向东,公司企业;公司;公司,其他行业,消费端,113.797905,34.385524,河南省,郑州市,新郑市
B0FFKEOJ4Z,郑州报业集团,博体路1号,公司企业;公司企业;公司企业,其他行业,消费端,113.562538,34.739946,河南省,郑州市,中原区
B01730JRYS,河南省水利勘测设计研究有限公司,郑东新区康平路16号,公司企业;公司;公司,其他行业,消费端,113.760944,34.757902,河南省,郑州市,管城回族区
B0FFK26W0F,永辉超市(郑州市新郑龙湖锦艺城店),郑新路与双湖大道交叉口龙湖锦艺城购物中心B1层,购物服务;超级市场;超市,零售业,消费端,113.72597,34.612721,河南省,郑州市,新郑市
B0FFKBYOOX,金水金街(万达中心店),文化路街道花园路与农科路交叉口向西500米万达中心金街2-203室,购物服务;特色商业街;特色商业街,其他行业,消费端,113.676992,34.792723,河南省,郑州市,金水区
B0JB1477XW,淘小胖超市(正弘汇店),枫杨街道科学大道正弘汇负一楼,购物服务;超级市场;超市,零售业,消费端,113.567132,34.808984,河南省,郑州市,中原区
B01731A538,郑州飞龙汽车部件有限公司,南三环东路79号,公司企业;公司;公司,其他行业,消费端,114.004254,34.69045,河南省,郑州市,中牟县
B0FFIOV5XW,赛博数码(数码港大厦店),文化路68号数码港大厦4层,购物服务;家电电子卖场;数码电子,制造业,消费端,113.666758,34.799928,河南省,郑州市,金水区
B017306TSZ,河南省建筑设计研究院有限公司,金水路103号,公司企业;公司;公司,其他行业,制造端,113.671167,34.763885,河南省,郑州市,金水区
B0FFHFJR3P,中国移动集团中移在线服务有限公司河南分公司,玉兰街97号(郑州大学地铁站B口步行370米),公司企业;公司;公司,其他行业,消费端,113.539657,34.804391,河南省,郑州市,中原区
B0173187G3,大桥石化加油站(中澳站),花园路中州大道连霍高速下口向南300米路西,汽车服务;加油站;加油站|公司企业;公司;公司|生活服务;生活服务场所;生活服务场所,其他行业,消费端,113.691514,34.836813,河南省,郑州市,金水区
B017316MCV,益海嘉里(郑州)食品工业有限公司,经北四路155号,公司企业;公司;公司,其他行业,消费端,113.788188,34.728618,河南省,郑州市,管城回族区
B0FFM9UWWD,三全食品股份有限公司,长兴路街道长兴路28号,公司企业;公司;公司,其他行业,消费端,113.624803,34.827786,河南省,郑州市,惠济区
B01730IS5E,丹尼斯(大学路店),大学路80号鸿鑫·华城1-3层,购物服务;超级市场;超市,零售业,消费端,113.643654,34.739044,河南省,郑州市,二七区
B0GK0CCNO3,河南九州通医药有限公司,前程大道369号,公司企业;公司;医药公司,其他行业,消费端,113.87472,34.712854,河南省,郑州市,中牟县
B0FFJ0CWJ0,中翔购物广场(元通综合商城店),须水街道须水河东路元通综合商城,购物服务;商场;普通商场|购物服务;超级市场;超市,零售业,消费端,113.522318,34.763757,河南省,郑州市,中原区
B0FFF8PODD,郑州顶津食品有限公司,经济开发区马寨镇工业苑光明路6号,公司企业;公司;公司,其他行业,消费端,113.522229,34.703091,河南省,郑州市,二七区
B0FFF5TRDZ,天下收藏文化街,[],购物服务;特色商业街;特色商业街,其他行业,消费端,113.734272,34.771172,河南省,郑州市,金水区
B0FFHCCLIP,郑州格力绿色再生资源有限公司,西四环莲花街交叉口向西两公里龙鼎创富中心,公司企业;公司;公司,其他行业,消费端,113.509224,34.841768,河南省,郑州市,中原区
B0FFFWZAM1,永辉超市(郑州市瀚海北金店店),瀚海北金负一楼,购物服务;超级市场;超市,零售业,消费端,113.665966,34.809317,河南省,郑州市,金水区
B0FFFQ686X,郑州顶益食品有限公司制面工厂,智明路1号(安宁路地铁站C口步行440米),公司企业;工厂;工厂,制造业,制造端,113.513584,34.691586,河南省,郑州市,二七区
B0FFHB8TZ0,豫金梧桐鲜品馆(瑞达店),香草恋酒店楼下,购物服务;超级市场;超市,零售业,消费端,113.576031,34.788087,河南省,郑州市,中原区
B01730171F,郑州统一企业有限公司,航空港区新港办事处台商投资区新港大道东侧,公司企业;公司;公司,其他行业,消费端,113.816756,34.516991,河南省,郑州市,新郑市
B017307WHN,中建七局安装工程有限公司,北环三路72号,公司企业;公司;建筑公司,建筑业,制造端,113.632937,34.814141,河南省,郑州市,金水区
B017307RXZ,新迪商务,未来路街道黄河路131号,商务住宅;楼宇;商务写字楼|公司企业;公司;公司,其他行业,消费端,113.70536,34.774196,河南省,郑州市,金水区
B0I1AHCM3U,超聚变数字技术有限公司研发中心及总部基地,龙湖内环北路与龙源东一街交叉口路南,公司企业;公司;公司,其他行业,消费端,113.742304,34.821779,河南省,郑州市,金水区
B01731643G,白坪煤业,迎宾大道与登徐线交叉口东南340米,公司企业;公司;公司,其他行业,消费端,113.090646,34.353248,河南省,郑州市,登封市
B0FFIBXFUF,裕中电厂一期分厂,曲梁镇庙朱村电厂路12号,公司企业;公司;公司,其他行业,消费端,113.603693,34.499106,河南省,郑州市,新密市
B01731AP22,中粮(郑州)粮油工业有限公司,管城回族区经济技术开发区航海东路1746号,公司企业;公司;公司,其他行业,消费端,113.807641,34.722738,河南省,郑州市,管城回族区
B0I1VUZ4QV,圣都整装郑州店,商都路22号E2号楼1层087号(欧凯龙家居1楼),公司企业;公司;广告装饰|购物服务;购物相关场所;购物相关场所,其他行业,消费端,113.757798,34.747278,河南省,郑州市,管城回族区
B0IDFSGL5K,飞腾云仓,曲梁产业集聚区工信大道与劳动街交叉口郑州酷派电子厂对面,公司企业;公司;公司,其他行业,消费端,113.661673,34.536161,河南省,郑州市,新密市
B0FFLJVZ2Q,华为授权服务中心(郑汴路),郑汴路与中州大道交叉口西约200米路北建业置地广场一楼(地铁东十里铺B出口),购物服务;家电电子卖场;数码电子|生活服务;维修站点;维修站点,制造业,消费端,113.724049,34.747409,河南省,郑州市,金水区
B0FFGXGYZ4,河南能源集团有限公司(国龙大厦),商务外环路6号国龙大厦,公司企业;公司;冶金化工|金融保险服务;金融保险服务机构;金融保险机构,其他行业,生产端,113.718705,34.771488,河南省,郑州市,金水区
B0LAOL1HN3,郑州惠科光电有限公司,航空港区010乡道,公司企业;公司;公司,其他行业,消费端,113.990952,34.418405,河南省,郑州市,新郑市
B0173163AA,新开普电子股份有限公司,高新技术产业开发区迎春街18号,公司企业;公司;公司,其他行业,消费端,113.56311,34.819871,河南省,郑州市,中原区
B0FFGXWUTF,中铝河南铝业有限公司郑州冷轧厂,航海东路街道航海东路1662号,公司企业;公司;冶金化工,其他行业,消费端,113.790704,34.722441,河南省,郑州市,管城回族区
B017300FAB,国家电网河南省电力公司,金水东路(农业南路地铁站A口步行290米),公司企业;公司;公司,其他行业,生产端,113.758181,34.768262,河南省,郑州市,金水区
B0FFJ2ZH30,陈砦花卉(双桥花卉基地郑州陈砦店),老鸦陈街道西三环(陈砦花卉双桥基地鲜切花一厅东南侧约50米),购物服务;花鸟鱼虫市场;花卉市场,其他行业,消费端,113.5842,34.868645,河南省,郑州市,惠济区
B0FFHTVWW0,二七金街,大学南路与荣盛里交叉口西北220米,购物服务;特色商业街;特色商业街,其他行业,消费端,113.642534,34.718035,河南省,郑州市,二七区
B0JGU1F00P,郑州佛吉亚汽车部件有限公司,航空港区顺之街与如云路交叉口西北160米,公司企业;公司;公司,其他行业,消费端,113.814931,34.49527,河南省,郑州市,新郑市
B0FFKYDYQT,格力电器(郑州)有限公司,枫香街格力电器(枫香街店)门面房38号,公司企业;公司;公司,其他行业,消费端,113.518982,34.814696,河南省,郑州市,中原区
B0FFGAM9H2,地中海商业广场,宏达街与丰华北路交叉口东320米,购物服务;特色商业街;特色商业街,其他行业,消费端,113.636537,34.823335,河南省,郑州市,金水区
B0FFIZMD6N,河南乾德精密技术有限公司,经济技术开发区经开腾达路55号,公司企业;公司企业;公司企业,其他行业,消费端,113.803971,34.695331,河南省,郑州市,管城回族区
B0G1NU4Y7H,丹尼斯生活超市(长安路店),航空港区长安路桥航路交叉口东南角,购物服务;超级市场;超市,零售业,消费端,113.847025,34.579768,河南省,郑州市,新郑市
B0K6LULOQA,华豫佰佳超市(三全路店),三全路86-20号瀚宇天悦城5号院负1层,购物服务;超级市场;超市,零售业,消费端,113.654828,34.829483,河南省,郑州市,金水区
B0FFHOIIA6,郑州万达重工股份有限公司,航空港区苑林路1号,公司企业;公司;公司,其他行业,消费端,113.815322,34.46404,河南省,郑州市,新郑市
B0173187P8,河南中烟工业有限责任公司,榆林南路16号,公司企业;公司;公司,其他行业,消费端,113.763455,34.754196,河南省,郑州市,管城回族区
B0173168HU,河南省雅宝家具有限公司(文治路),文治路028号雅宝展厅中心,购物服务;家居建材市场;家具城|公司企业;公司;公司,建筑业,制造端,113.723473,34.687588,河南省,郑州市,管城回族区
B017307PID,郑州天方食品有限公司,马寨经济开发区日照路,公司企业;公司;公司,其他行业,消费端,113.520602,34.716345,河南省,郑州市,二七区
B0FFH1DVS1,郑州国棉一厂,棉纺路与桐柏路交叉口王府井负1楼,公司企业;工厂;工厂,制造业,制造端,113.611215,34.756521,河南省,郑州市,中原区
B0FFGA8KET,帅太郑州工厂,九龙镇九龙工业园区工业大道96号,公司企业;公司;公司,其他行业,制造端,113.840505,34.651165,河南省,郑州市,中牟县
B0LU6RFRP2,华豫佰佳超市(公园茂店),迎春街52号朗悦公园茂家庭茂,购物服务;超级市场;超市,零售业,消费端,113.556689,34.821102,河南省,郑州市,中原区
B0173168T4,天瑞集团郑州水泥有限公司,崔庙镇邵寨村,公司企业;公司;公司,其他行业,消费端,113.379091,34.654801,河南省,郑州市,荥阳市
B0FFJHF3YB,宝冶钢构,经济开发区22号大街大王庄村临时安置区对面,公司企业;公司;公司,其他行业,消费端,113.83556,34.713164,河南省,郑州市,管城回族区
B0FFLPDKI2,长申超市(郑州正弘城店),正弘城B1层(东风路地铁站D口步行140米),购物服务;便民商店/便利店;便民商店/便利店,零售业,消费端,113.68045,34.795803,河南省,郑州市,金水区
B0FFHD4QZV,金水区未来滨河金叶便利店,未来路街道黑朱庄路86号未来滨河小区,购物服务;便民商店/便利店;便民商店/便利店,零售业,消费端,113.712655,34.767479,河南省,郑州市,金水区
B0FFI95MVX,郑州豫能热电有限公司,贾峪镇祖始村鲁庄,公司企业;公司;公司,其他行业,消费端,113.501886,34.699887,河南省,郑州市,荥阳市
B0FFM8GP6A,中天高新智能科技股份有限公司,高新区长椿路梧桐街交叉口,公司企业;公司;网络科技,其他行业,消费端,113.539703,34.794952,河南省,郑州市,中原区
B0FFHIYMPR,郑州安图生物工程股份有限公司,安图生物体外诊断产业园,公司企业;公司;公司,其他行业,制造端,113.797161,34.692849,河南省,郑州市,管城回族区
B0FFI95709,河南省越人医药有限公司,经南三路266号,公司企业;公司;医药公司,其他行业,消费端,113.79083,34.715448,河南省,郑州市,管城回族区
B0FFHIF5DE,郑州扬昇金属部件有限公司,四港联动大道,公司企业;公司;公司,其他行业,消费端,113.808024,34.693062,河南省,郑州市,管城回族区
B01730I1FP,航空工业郑飞,南三环与南三环入口交叉口东南100米,公司企业;公司;公司,其他行业,消费端,113.636016,34.696757,河南省,郑州市,二七区
B01730IBXL,世纪联华(经三店),经三路66号(枣庄地铁站B口步行230米),购物服务;超级市场;超市,零售业,消费端,113.692168,34.793586,河南省,郑州市,金水区
B0G39HORV9,乐享城HAPPY CITY,自贸试验区郑州片区(郑东)和光街10号A栋1层12,购物服务;商场;普通商场|购物服务;特色商业街;特色商业街,零售业,消费端,113.758348,34.755864,河南省,郑州市,管城回族区
B0FFFTB56Z,华润电力登封有限公司,001乡道,公司企业;公司;公司,其他行业,生产端,113.205135,34.391378,河南省,郑州市,登封市
B0FFI21UR6,白鸽磨料磨具有限公司,科学大道,公司企业;公司;公司,其他行业,消费端,113.357707,34.808381,河南省,郑州市,荥阳市
B0GKCZS5VI,中国河南国际合作集团有限公司,未来路街道东明路与顺河路交叉口东南角,商务住宅;楼宇;商务写字楼|公司企业;公司;公司,其他行业,消费端,113.70055,34.759247,河南省,郑州市,金水区
B0173166BA,河南四方达超硬材料股份有限公司(经开第十大街),管城回族区经济技术开发区第十大街109号,公司企业;公司;公司,其他行业,消费端,113.775083,34.711431,河南省,郑州市,管城回族区
B0FFKVYJNM,郑州泰岳宏旗汽车销售服务有限公司,经开区经北六路第五大街交叉口向东150米路北,汽车销售;红旗销售;红旗销售|汽车维修;红旗维修;红旗维修|公司企业;公司;公司,零售业,消费端,113.757024,34.734057,河南省,郑州市,管城回族区
B0FFG85B54,河南新科技市场,杨金路街道柳林镇新庄村杨金路,购物服务;家电电子卖场;综合家电商场|购物服务;综合市场;综合市场,零售业,消费端,113.726654,34.845362,河南省,郑州市,金水区
B0FFLEW643,捷安高科虚拟仿真产业化项目-虚拟仿真产业车间,雪梅街56号,公司企业;工厂;工厂,制造业,制造端,113.479705,34.825052,河南省,郑州市,中原区
B0FFHW64AA,广云商贸(全香料),A2区12号,购物服务;综合市场;农副产品市场|公司企业;公司;公司,其他行业,消费端,113.956108,34.695393,河南省,郑州市,中牟县
B017307EAN,河南红星矿山机器有限公司,檀香路8号,公司企业;公司;机械电子,制造业,消费端,113.531732,34.803488,河南省,郑州市,中原区
B01730K0PE,娅丽达服饰有限公司,昌达路与西四环交叉口处,公司企业;公司;公司,其他行业,消费端,113.526808,34.770983,河南省,郑州市,中原区
B0JDRSLHXN,华埔装饰家居生活馆,航海路与嵩山路交叉口西南角整栋,公司企业;公司;广告装饰,其他行业,消费端,113.625903,34.719921,河南省,郑州市,二七区
B01730JUUT,郑州卷烟厂,陇海东路72号,公司企业;工厂;工厂,制造业,制造端,113.680212,34.741203,河南省,郑州市,管城回族区
B0FFLI44F9,尚购生活广场,天明路农业路交叉口向南50米,购物服务;商场;普通商场|购物服务;商场;购物中心|购物服务;便民商店/便利店;便民商店/便利店,零售业,消费端,113.650697,34.786625,河南省,郑州市,惠济区
B0FFGI12JV,郑州领胜科技有限公司,航空港区新港大道与人民路交叉口智能终端手机产业园18号-19号楼,公司企业;公司;公司,其他行业,消费端,113.810356,34.391726,河南省,郑州市,新郑市
B017316LOP,郑州东站,心怡路199号,交通设施服务;火车站;火车站,其他行业,消费端,113.779558,34.759081,河南省,郑州市,金水区
B01730K2X2,郑州站,二马路82号,交通设施服务;火车站;火车站,其他行业,消费端,113.658097,34.745795,河南省,郑州市,二七区
B017300016,郑州新郑国际机场,郑州航空港区迎宾大道1号,交通设施服务;机场相关;飞机场,其他行业,消费端,113.856808,34.528476,河南省,郑州市,新郑市
B0FFG8QZHL,郑州新郑国际机场T2航站楼,航空港区机场迎宾大道(新郑机场地铁站A口步行120米),交通设施服务;机场相关;飞机场,其他行业,消费端,113.855025,34.525264,河南省,郑州市,新郑市
BV10729467,华南城(地铁站),城郊线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.748901,34.594077,河南省,郑州市,新郑市
BV10094119,郑州火车站(地铁站),10号线;1号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.656384,34.746082,河南省,郑州市,二七区
BV10094116,郑州东站(地铁站),1号线;5号线;8号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.777099,34.759251,河南省,郑州市,金水区
B0FFGFO6UL,郑州新郑国际机场T2航站楼(国内出发),航空港区郑州新郑国际机场T2航站楼4层,交通设施服务;机场相关;机场出发/到达,其他行业,消费端,113.853084,34.52434,河南省,郑州市,新郑市
B0ID1CO93E,郑州航空港站,航空港区三官庙107国道西侧,交通设施服务;火车站;火车站,其他行业,消费端,113.932772,34.486036,河南省,郑州市,中牟县
B0FFG8MSQJ,郑州站(西进站口),二马路82号郑州站F1层,交通设施服务;火车站;进站口/检票口,其他行业,消费端,113.657395,34.745414,河南省,郑州市,二七区
B0FFF37HWM,郑州东站(南进站口),商鼎路与107国道交汇处郑州东站3层,交通设施服务;火车站;进站口/检票口,其他行业,消费端,113.779444,34.758627,河南省,郑州市,金水区
B0FFGDHBFT,郑州站(东进站口),二马路82号郑州站F1层,交通设施服务;火车站;进站口/检票口,其他行业,消费端,113.660985,34.746719,河南省,郑州市,二七区
B0FFJ0E6QD,郑州东站(北进站口),郑州东站,交通设施服务;火车站;进站口/检票口,其他行业,消费端,113.779195,34.760004,河南省,郑州市,金水区
BV10090616,紫荆山(地铁站),1号线;2号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.682063,34.762187,河南省,郑州市,金水区
BV10090591,二七广场(地铁站),1号线;3号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.665842,34.752642,河南省,郑州市,二七区
B017308J0J,郑州长途汽车中心站,兴隆街14号,交通设施服务;长途汽车站;长途汽车站,其他行业,消费端,113.663453,34.747417,河南省,郑州市,二七区
B0FFFS3ST4,郑州西站,豫龙街道,交通设施服务;火车站;火车站,其他行业,消费端,113.425242,34.744948,河南省,郑州市,荥阳市
B0FFFH8ZTX,郑州客运南站,南三环与京广南路交叉口东南角,交通设施服务;长途汽车站;长途汽车站,其他行业,消费端,113.6596,34.697547,河南省,郑州市,二七区
BV10524873,南三环(地铁站),2号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.682325,34.698847,河南省,郑州市,管城回族区
B0173046A3,河南中医药大学第一附属医院人民路院区,人民路19号,医疗保健服务;综合医院;三级甲等医院,医疗与公共卫生,消费端,113.674298,34.75902,河南省,郑州市,金水区
B0FFKEA3WX,河南省儿童医院(郑东院区),龙湖外环东路33号,医疗保健服务;专科医院;专科医院,医疗与公共卫生,消费端,113.753712,34.778732,河南省,郑州市,金水区
B0FFFA12U3,郑州客运北站,花园北路56号(刘庄地铁站D2口步行70米),交通设施服务;长途汽车站;长途汽车站,其他行业,消费端,113.68054,34.843472,河南省,郑州市,金水区
B0173080HG,郑州大学第一附属医院(河医院区),五里堡街道河医社区建设东路1号,医疗保健服务;综合医院;三级甲等医院,医疗与公共卫生,消费端,113.646042,34.752734,河南省,郑州市,二七区
BV09188379,鲁庙(地铁站),8号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.947795,34.762895,河南省,郑州市,中牟县
BV10602512,南五里堡(地铁站),2号线;5号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.68118,34.720319,河南省,郑州市,管城回族区
BV10602512,南五里堡(地铁站),2号线;5号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.68118,34.720319,河南省,郑州市,管城回族区
B0FFF90QNJ,郑州大学第一附属医院(东院区),龙湖中环路1号,医疗保健服务;综合医院;三级甲等医院,医疗与公共卫生,消费端,113.762848,34.797874,河南省,郑州市,金水区
B0173031D9,郑州大学第三附属医院,康复前街7号,医疗保健服务;专科医院;专科医院|医疗保健服务;综合医院;综合医院,医疗与公共卫生,消费端,113.648404,34.742298,河南省,郑州市,二七区
B01730INBM,河南省肿瘤医院,东明路127号,医疗保健服务;专科医院;肿瘤医院,医疗与公共卫生,消费端,113.702025,34.771084,河南省,郑州市,金水区
BV10705651,七里河(地铁站),4号线;5号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.722089,34.720916,河南省,郑州市,管城回族区
BV10602513,刘庄(地铁站),2号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.678979,34.843779,河南省,郑州市,金水区
BV10729466,小乔(地铁站),城郊线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.695657,34.600468,河南省,郑州市,新郑市
BV10524874,南四环(地铁站),2号线;城郊线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.681898,34.662762,河南省,郑州市,管城回族区
BV10494972,市体育中心(地铁站),1号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.810399,34.7731,河南省,郑州市,金水区
BV10092137,东风路(地铁站),2号线;8号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.681655,34.795852,河南省,郑州市,金水区
BV10602508,沙门(地铁站),2号线;4号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.68171,34.819445,河南省,郑州市,金水区
BV10094117,燕庄(地铁站),1号线;6号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.703396,34.76339,河南省,郑州市,金水区
B017306UL1,河南省中医院东风路院区,东风路6号,医疗保健服务;综合医院;三级甲等医院,医疗与公共卫生,消费端,113.650638,34.801351,河南省,郑州市,金水区
BV10739833,龙子湖(地铁站),12号线;1号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.810504,34.792766,河南省,郑州市,金水区
BV10994060,郑州西站(地铁站),(在建)10号线二期;10号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.427921,34.749922,河南省,郑州市,荥阳市
BV10090883,会展中心(地铁站),1号线;4号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.725738,34.766727,河南省,郑州市,金水区
BV10602515,站马屯(地铁站),2号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.682446,34.684327,河南省,郑州市,管城回族区
B0HGP7UGL5,只有河南·戏剧幻城小车停车场,只有河南·戏剧幻城,交通设施服务;停车场;公共停车场,其他行业,消费端,114.003961,34.799213,河南省,郑州市,中牟县
B0GDR7C4UR,银基动物王国停车楼,郑州银基动物王国,交通设施服务;停车场;公共停车场,其他行业,消费端,113.543218,34.483879,河南省,郑州市,新密市
B0G2KRVC24,郑州新郑国际机场5号停车楼,航空港区贵宾南路与机场二路交叉路口往东北约50米,交通设施服务;停车场;专用停车场,其他行业,消费端,113.843872,34.527225,河南省,郑州市,新郑市
B0G29MNSZY,郑州东站P5停车场,东三环郑州东站,交通设施服务;停车场;公共停车场,其他行业,消费端,113.779738,34.760956,河南省,郑州市,金水区
B0FFIZ1KU5,郑州新郑国际机场2号停车楼,航空港区新郑国际机场T2航站楼,交通设施服务;停车场;公共停车场,其他行业,消费端,113.851522,34.526442,河南省,郑州市,新郑市
B0FFHOERPC,郑州东站P2停车场,商鼎路与107辅道交叉口西北角,交通设施服务;停车场;公共停车场,其他行业,消费端,113.782003,34.75608,河南省,郑州市,金水区
B0FFGFOP1G,郑州新郑国际机场3号停车场,郑州航空港区迎宾大道1号郑州新郑国际机场,交通设施服务;停车场;公共停车场,其他行业,消费端,113.849104,34.529127,河南省,郑州市,新郑市
B0FFG6Q45F,河南博物院南门东停车场,农业路8号河南博物院内,交通设施服务;停车场;公共停车场,其他行业,消费端,113.67276,34.787439,河南省,郑州市,金水区
B0FFG2RZP2,郑州东站P1停车场,心怡路199号郑州东站,交通设施服务;停车场;公共停车场,其他行业,消费端,113.777773,34.757261,河南省,郑州市,管城回族区
B0FFFTB5CE,郑州东站P3停车场,心怡路199号郑州东站,交通设施服务;停车场;公共停车场,其他行业,消费端,113.777526,34.760851,河南省,郑州市,金水区
BV10602507,关虎屯(地铁站),2号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.681686,34.789139,河南省,郑州市,金水区
BV10090526,医学院(地铁站),10号线;1号线;7号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.643821,34.746075,河南省,郑州市,二七区
BV10994073,奥体中心(地铁站),14号线;6号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.540019,34.738664,河南省,郑州市,中原区
BV11300682,金达路(地铁站),2号线,交通设施服务;地铁站;地铁站,其他行业,消费端,113.678767,34.862482,河南省,郑州市,惠济区
B0173183OP,郑州高铁长途汽车枢纽站,107国道旁,交通设施服务;长途汽车站;长途汽车站,其他行业,消费端,113.783411,34.762323,河南省,郑州市,金水区
