grid_id,mean,std,min,max,range,q05,q25,q50,q75,q95,n_frames
10329,6.212831422970299,4.796174809577787,0.0,16.529526728179583,16.529526728179583,0.0,2.647854396313141,5.971234449187012,9.290601419191717,13.647586744882997,12
10330,8.048456145705932,5.925810891981475,0.0,18.28400125587015,18.28400125587015,0.4365352892912549,1.9231525567806202,9.22834129597016,10.88168398744534,17.85490432718559,12
10331,9.601310572548213,6.368910042904606,0.0,23.94726921134451,23.94726921134451,1.6222443092020813,5.921916270962001,8.58664145992164,12.614544276449646,19.923231765055604,12
10332,9.894769980860454,6.413548011082008,0.0,22.01878580999289,22.01878580999289,0.9339048633106048,4.988132555047609,10.085102751073894,14.160952917285094,19.936240535357143,12
10333,7.478647399523465,4.916171412771696,0.0,16.207398956149053,16.207398956149053,1.5465808239293486,4.597944061699139,5.491749632476147,11.767134399804668,15.659376363139119,12
10334,7.631616854010727,6.572890862513675,0.0,21.314108046662398,21.314108046662398,0.9372437914739562,2.9466042642474095,5.0748562698523525,10.124903847824259,20.156289463623967,12
10335,7.517578720466517,6.446944220747143,0.0,19.660675449795065,19.660675449795065,0.8461628286006798,2.9505756274791293,5.468453587160499,9.411659481845655,19.562407217118533,12
10336,5.69186584622607,3.5346678305312977,0.0,12.980745196255626,12.980745196255626,1.4362118318716912,3.7334812997040396,4.603998020929238,7.145304806122735,12.156029336990855,12
10337,8.810478897859406,5.629181343597011,0.0,19.050274756728083,19.050274756728083,1.5037250874385106,5.651933227364013,7.48305533837185,13.134958816032457,18.284314327022617,12
10338,5.4296437010524565,3.8476467330410364,0.0,12.628552040459276,12.628552040459276,0.7941308719749316,2.5361987906394705,4.594033597822106,7.889688673405717,11.485427129062675,12
10339,8.894027574600562,4.282849945059369,0.0,15.841514498947271,15.841514498947271,2.5847539629192404,6.081098441106058,9.147089678806102,12.863661613342796,14.361486286059538,12
10340,7.083339653377106,4.444911081039239,1.0,16.07151781374845,15.07151781374845,1.5580837140652632,3.9511446402869144,5.9291563387052735,8.533107799437444,15.037999288331036,12
10341,6.766183528994133,5.117798894914483,0.0,16.049590272193022,16.049590272193022,0.0,3.429473628395864,5.909532905951991,10.217239520235013,15.027613902467493,12
10342,4.743967567116452,3.756859045385932,0.0,11.420157708422437,11.420157708422437,0.46326479213422106,1.8096311153716262,3.4060660164631598,7.079914071046734,11.276327228873075,12
10343,6.401808576730513,3.7813768110215755,0.0,13.832406097631367,13.832406097631367,1.083270057369906,4.160191210908993,5.880722398633749,9.010788159093114,12.276477613811482,12
10344,6.551276581378726,3.8794870727781365,0.0,13.195157731326066,13.195157731326066,1.1183977842386794,4.137075620136054,5.8239451941922935,9.369853268127642,12.46604890827977,12
10345,8.088895890065158,4.817872568445524,1.0,17.397661557132224,16.397661557132224,2.090114821069674,4.893474915531252,6.9832262006576045,10.818997922345742,15.819953174849397,12
10346,6.736056332115655,4.521487907764713,0.0,13.673382170476975,13.673382170476975,1.1611231214210496,2.7644539144489593,4.917870763131813,11.510785117970915,12.816424401306794,12
10347,6.8268649058608935,5.584953973741737,0.0,16.993975387965826,16.993975387965826,0.7636956936715142,2.7113481100223615,4.778235219171059,11.764426103426938,15.62438603937144,12
10348,4.304951483829718,3.5453060721519147,0.0,12.147691096037432,12.147691096037432,0.31412542395285964,1.5684367768315592,3.782448289964238,5.8366347325689745,10.828166793497132,12
10349,0.30833611026915353,0.4191399660571253,0.0,1.249153538438341,1.249153538438341,0.0,0.0,0.0,0.6491336812081386,1.0246121206867962,12
10350,8.653235969098942,6.151669293950661,0.0,20.87005727204822,20.87005727204822,0.9810958698772454,4.35521419203402,7.435969627983759,11.844808996451437,19.041935881520732,12
10351,8.746818953658535,4.980525614680808,1.0,15.71278034295695,14.71278034295695,1.728421331458865,4.538399253566284,8.591486119692654,13.126269299314773,15.707087802808717,12
